id,breed,image,breed_id
dc17313b78b555caab983c9270dd3ab9,scotch_terrier,D:\GitWork\dog_breed\data\raw\train\dc17313b78b555caab983c9270dd3ab9.jpg,97
dc17875272a541c7c8afa2a8451e801d,west_highland_white_terrier,D:\GitWork\dog_breed\data\raw\train\dc17875272a541c7c8afa2a8451e801d.jpg,117
dc19a7f22b2f78763083633f21db6602,afghan_hound,D:\GitWork\dog_breed\data\raw\train\dc19a7f22b2f78763083633f21db6602.jpg,2
dc1c430fe26e231d4c8e13d2ee14c5ad,keeshond,D:\GitWork\dog_breed\data\raw\train\dc1c430fe26e231d4c8e13d2ee14c5ad.jpg,63
dc226c922a709fd866d25d7d93b859c9,samoyed,D:\GitWork\dog_breed\data\raw\train\dc226c922a709fd866d25d7d93b859c9.jpg,95
dc28c131838c21c74b77e2c4f411fd4b,schipperke,D:\GitWork\dog_breed\data\raw\train\dc28c131838c21c74b77e2c4f411fd4b.jpg,96
dc3d4d214533950f6465ec2483af39c0,otterhound,D:\GitWork\dog_breed\data\raw\train\dc3d4d214533950f6465ec2483af39c0.jpg,84
dc44465b8caedd8d06f52a7482036a02,bluetick,D:\GitWork\dog_breed\data\raw\train\dc44465b8caedd8d06f52a7482036a02.jpg,16
dc56a2b217661f2b3b521d8f58c1504b,dhole,D:\GitWork\dog_breed\data\raw\train\dc56a2b217661f2b3b521d8f58c1504b.jpg,37
dc58e98a94ff4d49ff7242b5b860f167,newfoundland,D:\GitWork\dog_breed\data\raw\train\dc58e98a94ff4d49ff7242b5b860f167.jpg,79
dc5ae45eebbefb3cb9dc42550487aaeb,shetland_sheepdog,D:\GitWork\dog_breed\data\raw\train\dc5ae45eebbefb3cb9dc42550487aaeb.jpg,100
dc5ce2648529adf29ed15b7180e0850f,bernese_mountain_dog,D:\GitWork\dog_breed\data\raw\train\dc5ce2648529adf29ed15b7180e0850f.jpg,12
dc73bc42f35f710db421ad16a066d846,great_dane,D:\GitWork\dog_breed\data\raw\train\dc73bc42f35f710db421ad16a066d846.jpg,52
dc893fffb650488d1d9afa5fa70a7b73,border_collie,D:\GitWork\dog_breed\data\raw\train\dc893fffb650488d1d9afa5fa70a7b73.jpg,17
dc99929daa2c14970c44afaf16ff502f,flat-coated_retriever,D:\GitWork\dog_breed\data\raw\train\dc99929daa2c14970c44afaf16ff502f.jpg,45
dc99d12a7cabf5d737be5a74bf56c3a9,saint_bernard,D:\GitWork\dog_breed\data\raw\train\dc99d12a7cabf5d737be5a74bf56c3a9.jpg,93
dc9e5324fa4d1b4cdeede9b031d3fdf1,komondor,D:\GitWork\dog_breed\data\raw\train\dc9e5324fa4d1b4cdeede9b031d3fdf1.jpg,66
dca86fc4e9461bb4fc110bf1e13274ed,sealyham_terrier,D:\GitWork\dog_breed\data\raw\train\dca86fc4e9461bb4fc110bf1e13274ed.jpg,99
dcaa788b4a781d17cfa724b27d7c51fd,bluetick,D:\GitWork\dog_breed\data\raw\train\dcaa788b4a781d17cfa724b27d7c51fd.jpg,16
dcb46e9b28b12225c4897b86bea16dbe,chihuahua,D:\GitWork\dog_breed\data\raw\train\dcb46e9b28b12225c4897b86bea16dbe.jpg,30
dcc19db6b4e117d5e4f7d1b00fbe3982,tibetan_mastiff,D:\GitWork\dog_breed\data\raw\train\dcc19db6b4e117d5e4f7d1b00fbe3982.jpg,109
dcc865c3a438f9d0f8588dd7d1e0aa09,labrador_retriever,D:\GitWork\dog_breed\data\raw\train\dcc865c3a438f9d0f8588dd7d1e0aa09.jpg,68
dccc38e7901939c3181a71da57105c46,sussex_spaniel,D:\GitWork\dog_breed\data\raw\train\dccc38e7901939c3181a71da57105c46.jpg,108
dccd2dd384090bfdf9105015167aed23,beagle,D:\GitWork\dog_breed\data\raw\train\dccd2dd384090bfdf9105015167aed23.jpg,10
dcd8ee5311136967d14a2b4592963da1,afghan_hound,D:\GitWork\dog_breed\data\raw\train\dcd8ee5311136967d14a2b4592963da1.jpg,2
dcd960c964daef0971659471de7b3992,chesapeake_bay_retriever,D:\GitWork\dog_breed\data\raw\train\dcd960c964daef0971659471de7b3992.jpg,29
dcda81d6b22e37e4c0fc36a383a61e73,toy_poodle,D:\GitWork\dog_breed\data\raw\train\dcda81d6b22e37e4c0fc36a383a61e73.jpg,111
dcec7c0803824f23b3faa75257d0daa4,weimaraner,D:\GitWork\dog_breed\data\raw\train\dcec7c0803824f23b3faa75257d0daa4.jpg,115
dcf58c0dac2664e94f476fdc56aa7ffc,walker_hound,D:\GitWork\dog_breed\data\raw\train\dcf58c0dac2664e94f476fdc56aa7ffc.jpg,114
dcf5b9d3ab80c6829b10d20b72b67746,eskimo_dog,D:\GitWork\dog_breed\data\raw\train\dcf5b9d3ab80c6829b10d20b72b67746.jpg,44
dcf871b987529e8b80b6e058e6150691,great_pyrenees,D:\GitWork\dog_breed\data\raw\train\dcf871b987529e8b80b6e058e6150691.jpg,53
dcf879aab841a13c41194ec90bc0fd7c,shih-tzu,D:\GitWork\dog_breed\data\raw\train\dcf879aab841a13c41194ec90bc0fd7c.jpg,101
dcfa82b89aa735341c1d5dc52f331b89,italian_greyhound,D:\GitWork\dog_breed\data\raw\train\dcfa82b89aa735341c1d5dc52f331b89.jpg,61
dcfb91097cb730519db11709821e3afb,appenzeller,D:\GitWork\dog_breed\data\raw\train\dcfb91097cb730519db11709821e3afb.jpg,6
dcfe4f0f7d7c091e8488bff8662582be,bernese_mountain_dog,D:\GitWork\dog_breed\data\raw\train\dcfe4f0f7d7c091e8488bff8662582be.jpg,12
dd0834325da4d5500f22614308e76d9f,cardigan,D:\GitWork\dog_breed\data\raw\train\dd0834325da4d5500f22614308e76d9f.jpg,28
dd10fca78ab9624a15f55293c36ad292,basenji,D:\GitWork\dog_breed\data\raw\train\dd10fca78ab9624a15f55293c36ad292.jpg,8
dd126e42b474c3831f8fda33052428c1,cocker_spaniel,D:\GitWork\dog_breed\data\raw\train\dd126e42b474c3831f8fda33052428c1.jpg,33
dd1306492b2087d880af68186b145604,bernese_mountain_dog,D:\GitWork\dog_breed\data\raw\train\dd1306492b2087d880af68186b145604.jpg,12
dd19ba0779065dbab0c28842fdf5851f,boston_bull,D:\GitWork\dog_breed\data\raw\train\dd19ba0779065dbab0c28842fdf5851f.jpg,20
dd1b3f07d67fc801884d25d085441f06,cardigan,D:\GitWork\dog_breed\data\raw\train\dd1b3f07d67fc801884d25d085441f06.jpg,28
dd1d181a7224fa5a1a7c1fae05eec93d,bernese_mountain_dog,D:\GitWork\dog_breed\data\raw\train\dd1d181a7224fa5a1a7c1fae05eec93d.jpg,12
dd1ec05369df96f7b53cf3a7db056e99,irish_setter,D:\GitWork\dog_breed\data\raw\train\dd1ec05369df96f7b53cf3a7db056e99.jpg,57
dd2026cafded2318431c3c78f5026fc9,american_staffordshire_terrier,D:\GitWork\dog_breed\data\raw\train\dd2026cafded2318431c3c78f5026fc9.jpg,5
dd273d04d5bd6da804f278fc767c6ca8,norwich_terrier,D:\GitWork\dog_breed\data\raw\train\dd273d04d5bd6da804f278fc767c6ca8.jpg,82
dd27b4e1da87a6db84d1aa08f908c95d,staffordshire_bullterrier,D:\GitWork\dog_breed\data\raw\train\dd27b4e1da87a6db84d1aa08f908c95d.jpg,105
dd28cda8dfc9a97642d3333722a520af,vizsla,D:\GitWork\dog_breed\data\raw\train\dd28cda8dfc9a97642d3333722a520af.jpg,113
dd3509cbfcfc094e5e4726b648a26048,lhasa,D:\GitWork\dog_breed\data\raw\train\dd3509cbfcfc094e5e4726b648a26048.jpg,71
dd4449d7083cbce6c5dbc4d66091652d,giant_schnauzer,D:\GitWork\dog_breed\data\raw\train\dd4449d7083cbce6c5dbc4d66091652d.jpg,49
dd48373a8d9f30daf5f7b51a3beb1325,toy_terrier,D:\GitWork\dog_breed\data\raw\train\dd48373a8d9f30daf5f7b51a3beb1325.jpg,112
dd52583a6a9bfdcc5278c5d61a57b7e1,norfolk_terrier,D:\GitWork\dog_breed\data\raw\train\dd52583a6a9bfdcc5278c5d61a57b7e1.jpg,80
dd5a3c84fb3c388ecf0b4da61eaef352,basset,D:\GitWork\dog_breed\data\raw\train\dd5a3c84fb3c388ecf0b4da61eaef352.jpg,9
dd6482115d974cab92c9428c9a6fe29f,afghan_hound,D:\GitWork\dog_breed\data\raw\train\dd6482115d974cab92c9428c9a6fe29f.jpg,2
dd664bf798e6b767704a9da2e0d26cbe,papillon,D:\GitWork\dog_breed\data\raw\train\dd664bf798e6b767704a9da2e0d26cbe.jpg,85
dd68215c1ac5b073fc42202f229bc283,vizsla,D:\GitWork\dog_breed\data\raw\train\dd68215c1ac5b073fc42202f229bc283.jpg,113
dd694fe7f5b46a6dd7c545d31004e1f6,siberian_husky,D:\GitWork\dog_breed\data\raw\train\dd694fe7f5b46a6dd7c545d31004e1f6.jpg,102
dd79ba1404da7aa15471494d11657b68,shih-tzu,D:\GitWork\dog_breed\data\raw\train\dd79ba1404da7aa15471494d11657b68.jpg,101
dd7bd28f48de7a9dd72dcc4fbfe50741,blenheim_spaniel,D:\GitWork\dog_breed\data\raw\train\dd7bd28f48de7a9dd72dcc4fbfe50741.jpg,14
dd826e6990638acaff24142f0d4b0b4b,cairn,D:\GitWork\dog_breed\data\raw\train\dd826e6990638acaff24142f0d4b0b4b.jpg,27
dd82e748363c70f532e630c5197dd789,west_highland_white_terrier,D:\GitWork\dog_breed\data\raw\train\dd82e748363c70f532e630c5197dd789.jpg,117
dd8e6927bc7beb0b332ecd443c4f9a42,ibizan_hound,D:\GitWork\dog_breed\data\raw\train\dd8e6927bc7beb0b332ecd443c4f9a42.jpg,56
dd9aae7acb992593e07aa905ff4e5ca4,scotch_terrier,D:\GitWork\dog_breed\data\raw\train\dd9aae7acb992593e07aa905ff4e5ca4.jpg,97
ddbc4983d977bc4e0f4e622da3dd747b,beagle,D:\GitWork\dog_breed\data\raw\train\ddbc4983d977bc4e0f4e622da3dd747b.jpg,10
ddc8d051c9b476c1eef9d35566490e59,cairn,D:\GitWork\dog_breed\data\raw\train\ddc8d051c9b476c1eef9d35566490e59.jpg,27
ddcaf8e4f88b5c86a622cd62cfadfd5f,german_shepherd,D:\GitWork\dog_breed\data\raw\train\ddcaf8e4f88b5c86a622cd62cfadfd5f.jpg,47
ddcd72819025d48d4a205f0876e432a5,briard,D:\GitWork\dog_breed\data\raw\train\ddcd72819025d48d4a205f0876e432a5.jpg,24
ddcf9049e60ad86952d8298ee6ab7f58,golden_retriever,D:\GitWork\dog_breed\data\raw\train\ddcf9049e60ad86952d8298ee6ab7f58.jpg,50
ddd8c3182bae599b884efb8cf4112f6c,scotch_terrier,D:\GitWork\dog_breed\data\raw\train\ddd8c3182bae599b884efb8cf4112f6c.jpg,97
ddde5939ee7175be941a1ae0b8fb404f,eskimo_dog,D:\GitWork\dog_breed\data\raw\train\ddde5939ee7175be941a1ae0b8fb404f.jpg,44
ddde7d44c5c478092358387baee20cfb,american_staffordshire_terrier,D:\GitWork\dog_breed\data\raw\train\ddde7d44c5c478092358387baee20cfb.jpg,5
dddece0d4f1ff6795a125836e4a88e07,afghan_hound,D:\GitWork\dog_breed\data\raw\train\dddece0d4f1ff6795a125836e4a88e07.jpg,2
dde1f99c744c9c5f3bd471bd390314d6,komondor,D:\GitWork\dog_breed\data\raw\train\dde1f99c744c9c5f3bd471bd390314d6.jpg,66
ddf23184178185362a7f99031328aae8,chesapeake_bay_retriever,D:\GitWork\dog_breed\data\raw\train\ddf23184178185362a7f99031328aae8.jpg,29
ddf85ff807c96d56f25b420fcaa121fe,saluki,D:\GitWork\dog_breed\data\raw\train\ddf85ff807c96d56f25b420fcaa121fe.jpg,94
de01c11dfd88085d19b336a812a1795d,irish_setter,D:\GitWork\dog_breed\data\raw\train\de01c11dfd88085d19b336a812a1795d.jpg,57
de0966a23cecbb9f481714b059c8bcd3,english_setter,D:\GitWork\dog_breed\data\raw\train\de0966a23cecbb9f481714b059c8bcd3.jpg,41
de14c220f31820f5c9e13ee876d95a8a,labrador_retriever,D:\GitWork\dog_breed\data\raw\train\de14c220f31820f5c9e13ee876d95a8a.jpg,68
de1be063c475547284487f18f738dea9,bluetick,D:\GitWork\dog_breed\data\raw\train\de1be063c475547284487f18f738dea9.jpg,16
de1da53a478bd391889a98ee9063c2d7,silky_terrier,D:\GitWork\dog_breed\data\raw\train\de1da53a478bd391889a98ee9063c2d7.jpg,103
de1f5f90eed51d8229d197a91d35f4d4,bluetick,D:\GitWork\dog_breed\data\raw\train\de1f5f90eed51d8229d197a91d35f4d4.jpg,16
de2b37e3a9b09388de6fac2872acfac4,flat-coated_retriever,D:\GitWork\dog_breed\data\raw\train\de2b37e3a9b09388de6fac2872acfac4.jpg,45
de2c9754f0687fc8d0922b990d274777,kuvasz,D:\GitWork\dog_breed\data\raw\train\de2c9754f0687fc8d0922b990d274777.jpg,67
de2db91c990838b3951a72ad21988e31,otterhound,D:\GitWork\dog_breed\data\raw\train\de2db91c990838b3951a72ad21988e31.jpg,84
de33550ba1323a0376fc1292a1d25d71,beagle,D:\GitWork\dog_breed\data\raw\train\de33550ba1323a0376fc1292a1d25d71.jpg,10
de37d314715709b183d88ec82184330a,wire-haired_fox_terrier,D:\GitWork\dog_breed\data\raw\train\de37d314715709b183d88ec82184330a.jpg,119
de3ee90f9042b3cdae9aa9f1867eb751,sealyham_terrier,D:\GitWork\dog_breed\data\raw\train\de3ee90f9042b3cdae9aa9f1867eb751.jpg,99
de41f775f1b52a040d0965e0923bc983,irish_setter,D:\GitWork\dog_breed\data\raw\train\de41f775f1b52a040d0965e0923bc983.jpg,57
de477e14f0f55d3b3f591f137d13a698,scotch_terrier,D:\GitWork\dog_breed\data\raw\train\de477e14f0f55d3b3f591f137d13a698.jpg,97
de48dcd04693d44183fcd50cd329d2e5,rottweiler,D:\GitWork\dog_breed\data\raw\train\de48dcd04693d44183fcd50cd329d2e5.jpg,92
de4cf4fcb0bed47267572b694a77060d,miniature_pinscher,D:\GitWork\dog_breed\data\raw\train\de4cf4fcb0bed47267572b694a77060d.jpg,76
de51f05ddadfb52e97fbc8799891ea8c,bernese_mountain_dog,D:\GitWork\dog_breed\data\raw\train\de51f05ddadfb52e97fbc8799891ea8c.jpg,12
de578be532caa0a0cfecd1a553b7e373,old_english_sheepdog,D:\GitWork\dog_breed\data\raw\train\de578be532caa0a0cfecd1a553b7e373.jpg,83
de5e511f50c8e04008da3de616f254fc,affenpinscher,D:\GitWork\dog_breed\data\raw\train\de5e511f50c8e04008da3de616f254fc.jpg,1
de8095b35aec0e2a0d07ed11feb11a28,walker_hound,D:\GitWork\dog_breed\data\raw\train\de8095b35aec0e2a0d07ed11feb11a28.jpg,114
de8c32b71a43eef41eb1af93c1baf150,standard_poodle,D:\GitWork\dog_breed\data\raw\train\de8c32b71a43eef41eb1af93c1baf150.jpg,106
de93a60e4b3dd5518460dafda4a1c8b5,lakeland_terrier,D:\GitWork\dog_breed\data\raw\train\de93a60e4b3dd5518460dafda4a1c8b5.jpg,69
de93e2daa7d4993c8e531eb71110ce46,bernese_mountain_dog,D:\GitWork\dog_breed\data\raw\train\de93e2daa7d4993c8e531eb71110ce46.jpg,12
de9543af5bb528ea9ef93832856b6d4f,mexican_hairless,D:\GitWork\dog_breed\data\raw\train\de9543af5bb528ea9ef93832856b6d4f.jpg,75
de9c66567290fc6574e102d21dc3a957,african_hunting_dog,D:\GitWork\dog_breed\data\raw\train\de9c66567290fc6574e102d21dc3a957.jpg,3
deaba13cbf116d0dda2868a55c697d0b,kelpie,D:\GitWork\dog_breed\data\raw\train\deaba13cbf116d0dda2868a55c697d0b.jpg,64
deb5ab49dab71dea5d3a076f00eb4820,border_collie,D:\GitWork\dog_breed\data\raw\train\deb5ab49dab71dea5d3a076f00eb4820.jpg,17
deb6be36f63461d4f85c2233f0f25c6a,african_hunting_dog,D:\GitWork\dog_breed\data\raw\train\deb6be36f63461d4f85c2233f0f25c6a.jpg,3
deb88665ad11440ea55963b57e9ad79c,soft-coated_wheaten_terrier,D:\GitWork\dog_breed\data\raw\train\deb88665ad11440ea55963b57e9ad79c.jpg,104
debd010c990b4217cf5a3d6235f123a7,italian_greyhound,D:\GitWork\dog_breed\data\raw\train\debd010c990b4217cf5a3d6235f123a7.jpg,61
dec0bb81afcfc4c35c7c6790975e5633,pomeranian,D:\GitWork\dog_breed\data\raw\train\dec0bb81afcfc4c35c7c6790975e5633.jpg,88
decaf524b73836c58c7eb371cce2b980,golden_retriever,D:\GitWork\dog_breed\data\raw\train\decaf524b73836c58c7eb371cce2b980.jpg,50
ded35f1917f66ed6cb3179e163406aec,irish_terrier,D:\GitWork\dog_breed\data\raw\train\ded35f1917f66ed6cb3179e163406aec.jpg,58
dedbc436c840a97feb7b2f3fa1175fa5,borzoi,D:\GitWork\dog_breed\data\raw\train\dedbc436c840a97feb7b2f3fa1175fa5.jpg,19
dee5db7f0834ca1db80615a9d5fb6334,chihuahua,D:\GitWork\dog_breed\data\raw\train\dee5db7f0834ca1db80615a9d5fb6334.jpg,30
dee8384897c606a6301be26f1af90d67,ibizan_hound,D:\GitWork\dog_breed\data\raw\train\dee8384897c606a6301be26f1af90d67.jpg,56
dee927ec2ed2efb5ea8bda227d0be2b5,dhole,D:\GitWork\dog_breed\data\raw\train\dee927ec2ed2efb5ea8bda227d0be2b5.jpg,37
deec532e2bc9651c24928ead1d10b199,redbone,D:\GitWork\dog_breed\data\raw\train\deec532e2bc9651c24928ead1d10b199.jpg,90
deee559315624c49a59358335660ce37,border_terrier,D:\GitWork\dog_breed\data\raw\train\deee559315624c49a59358335660ce37.jpg,18
deeffdd5ee6aac9f7fa2f31a89e07498,bull_mastiff,D:\GitWork\dog_breed\data\raw\train\deeffdd5ee6aac9f7fa2f31a89e07498.jpg,26
def4b391140f0633501190070ffd81e5,cardigan,D:\GitWork\dog_breed\data\raw\train\def4b391140f0633501190070ffd81e5.jpg,28
def67b643b92ee3d6cdec1128df0a9b6,pembroke,D:\GitWork\dog_breed\data\raw\train\def67b643b92ee3d6cdec1128df0a9b6.jpg,87
df08c075e337bb17c6dd66096f3dff4f,dingo,D:\GitWork\dog_breed\data\raw\train\df08c075e337bb17c6dd66096f3dff4f.jpg,38
df0b926ab57cef7c005b47cd2dc3f44d,entlebucher,D:\GitWork\dog_breed\data\raw\train\df0b926ab57cef7c005b47cd2dc3f44d.jpg,43
df12a66b9b154c8bbe922846944e2ef2,boston_bull,D:\GitWork\dog_breed\data\raw\train\df12a66b9b154c8bbe922846944e2ef2.jpg,20
df1f2dd6e993e8d1bbc325768806be5a,leonberg,D:\GitWork\dog_breed\data\raw\train\df1f2dd6e993e8d1bbc325768806be5a.jpg,70
df2b16112524fe0c873530ac2357368c,maltese_dog,D:\GitWork\dog_breed\data\raw\train\df2b16112524fe0c873530ac2357368c.jpg,74
df3ba5eee0c008a3284158bb89350673,tibetan_terrier,D:\GitWork\dog_breed\data\raw\train\df3ba5eee0c008a3284158bb89350673.jpg,110
df3e21df71f9c3bd57b3583e34734cc7,schipperke,D:\GitWork\dog_breed\data\raw\train\df3e21df71f9c3bd57b3583e34734cc7.jpg,96
df464ebe3f311744241cb3d9258a5000,flat-coated_retriever,D:\GitWork\dog_breed\data\raw\train\df464ebe3f311744241cb3d9258a5000.jpg,45
df46a6469c374b869375ef18a34bfe35,schipperke,D:\GitWork\dog_breed\data\raw\train\df46a6469c374b869375ef18a34bfe35.jpg,96
df49b6b0d9d61736047884253bffbf46,great_dane,D:\GitWork\dog_breed\data\raw\train\df49b6b0d9d61736047884253bffbf46.jpg,52
df4d0576d927992df06c9bb08bb9bac7,welsh_springer_spaniel,D:\GitWork\dog_breed\data\raw\train\df4d0576d927992df06c9bb08bb9bac7.jpg,116
df6731703d42db260e3b070fed033e8f,komondor,D:\GitWork\dog_breed\data\raw\train\df6731703d42db260e3b070fed033e8f.jpg,66
df775558457f8fc42f50a1b944d89328,basenji,D:\GitWork\dog_breed\data\raw\train\df775558457f8fc42f50a1b944d89328.jpg,8
df780bd081dc94caf4d1b08583fcfb99,chihuahua,D:\GitWork\dog_breed\data\raw\train\df780bd081dc94caf4d1b08583fcfb99.jpg,30
df823d73ef4bdeda8b61e3435db0ee6b,soft-coated_wheaten_terrier,D:\GitWork\dog_breed\data\raw\train\df823d73ef4bdeda8b61e3435db0ee6b.jpg,104
df83ac04bc6a6891fe79d6e9b56c391b,vizsla,D:\GitWork\dog_breed\data\raw\train\df83ac04bc6a6891fe79d6e9b56c391b.jpg,113
df878b8c7162cab57b3f9e32c595b05f,afghan_hound,D:\GitWork\dog_breed\data\raw\train\df878b8c7162cab57b3f9e32c595b05f.jpg,2
df8895a945ab874f4a9cdd451aebc011,french_bulldog,D:\GitWork\dog_breed\data\raw\train\df8895a945ab874f4a9cdd451aebc011.jpg,46
dfbeabe922f09fa99ce84c6a94210279,italian_greyhound,D:\GitWork\dog_breed\data\raw\train\dfbeabe922f09fa99ce84c6a94210279.jpg,61
dfc12676704c8931010ff087e117d2f2,redbone,D:\GitWork\dog_breed\data\raw\train\dfc12676704c8931010ff087e117d2f2.jpg,90
dfc362b94e5653a508ceaf63d6b1ffa5,otterhound,D:\GitWork\dog_breed\data\raw\train\dfc362b94e5653a508ceaf63d6b1ffa5.jpg,84
dfc726ff7000561805073a11d0d64178,afghan_hound,D:\GitWork\dog_breed\data\raw\train\dfc726ff7000561805073a11d0d64178.jpg,2
dfc97c3d7a59ad4d89e791e6ab14c49f,boxer,D:\GitWork\dog_breed\data\raw\train\dfc97c3d7a59ad4d89e791e6ab14c49f.jpg,22
dfd42ce694fd4af24a71392b94176b56,leonberg,D:\GitWork\dog_breed\data\raw\train\dfd42ce694fd4af24a71392b94176b56.jpg,70
dfdb153c5100737c782c5f9578717594,basenji,D:\GitWork\dog_breed\data\raw\train\dfdb153c5100737c782c5f9578717594.jpg,8
dfdd8b613bbe040dcd583ff89d71aeda,malamute,D:\GitWork\dog_breed\data\raw\train\dfdd8b613bbe040dcd583ff89d71aeda.jpg,72
dfe45c3b288b8224eb17dbdaf1706496,irish_terrier,D:\GitWork\dog_breed\data\raw\train\dfe45c3b288b8224eb17dbdaf1706496.jpg,58
dfed11d5d68bd13d8587bd3047ef8e5c,labrador_retriever,D:\GitWork\dog_breed\data\raw\train\dfed11d5d68bd13d8587bd3047ef8e5c.jpg,68
dff884afad091397ca26465ffaa75084,cairn,D:\GitWork\dog_breed\data\raw\train\dff884afad091397ca26465ffaa75084.jpg,27
e0010a83e9302a3abef2ca9b57f9c38b,pekinese,D:\GitWork\dog_breed\data\raw\train\e0010a83e9302a3abef2ca9b57f9c38b.jpg,86
e00130d97b9b4073e79e0aed53fedc3c,irish_terrier,D:\GitWork\dog_breed\data\raw\train\e00130d97b9b4073e79e0aed53fedc3c.jpg,58
e001b6f5092b2b90501111b23ab30d12,border_terrier,D:\GitWork\dog_breed\data\raw\train\e001b6f5092b2b90501111b23ab30d12.jpg,18
e0032d2cfc32a75f448d9f931f6bca19,rhodesian_ridgeback,D:\GitWork\dog_breed\data\raw\train\e0032d2cfc32a75f448d9f931f6bca19.jpg,91
e00443152fb5951922730b21ba08f8f5,old_english_sheepdog,D:\GitWork\dog_breed\data\raw\train\e00443152fb5951922730b21ba08f8f5.jpg,83
e03cdc6533bf441f8bdb7467b1039996,maltese_dog,D:\GitWork\dog_breed\data\raw\train\e03cdc6533bf441f8bdb7467b1039996.jpg,74
e03f2a3e636ea5900f5c57ca7c7af68c,dandie_dinmont,D:\GitWork\dog_breed\data\raw\train\e03f2a3e636ea5900f5c57ca7c7af68c.jpg,36
e0417404576aa3117ab1a0c646743ed9,tibetan_mastiff,D:\GitWork\dog_breed\data\raw\train\e0417404576aa3117ab1a0c646743ed9.jpg,109
e05db2e9a15a9af373794a95efee44df,boxer,D:\GitWork\dog_breed\data\raw\train\e05db2e9a15a9af373794a95efee44df.jpg,22
e05e54a99b170e04cd266a8e90aedb1e,greater_swiss_mountain_dog,D:\GitWork\dog_breed\data\raw\train\e05e54a99b170e04cd266a8e90aedb1e.jpg,54
e0629e36f6f2f4708db4b4d68bf1a75e,sussex_spaniel,D:\GitWork\dog_breed\data\raw\train\e0629e36f6f2f4708db4b4d68bf1a75e.jpg,108
e062d6b642e375e2b3d15057f441163a,dingo,D:\GitWork\dog_breed\data\raw\train\e062d6b642e375e2b3d15057f441163a.jpg,38
e06564ae7d0a60d41052c61076014a95,kuvasz,D:\GitWork\dog_breed\data\raw\train\e06564ae7d0a60d41052c61076014a95.jpg,67
e06773bd0666b3b9597b93a54e302c55,basset,D:\GitWork\dog_breed\data\raw\train\e06773bd0666b3b9597b93a54e302c55.jpg,9
e07277bc6a6a0da06598b3ad43a011b2,pug,D:\GitWork\dog_breed\data\raw\train\e07277bc6a6a0da06598b3ad43a011b2.jpg,89
e073b458a33cbfe9b733764a1246f52e,saluki,D:\GitWork\dog_breed\data\raw\train\e073b458a33cbfe9b733764a1246f52e.jpg,94
e0764f7b42ad2336c96d414b419af335,sussex_spaniel,D:\GitWork\dog_breed\data\raw\train\e0764f7b42ad2336c96d414b419af335.jpg,108
e07e46622e95d95ed698113415aaeda6,miniature_pinscher,D:\GitWork\dog_breed\data\raw\train\e07e46622e95d95ed698113415aaeda6.jpg,76
e08af1f586d3150e4cecb3c42668b0e0,curly-coated_retriever,D:\GitWork\dog_breed\data\raw\train\e08af1f586d3150e4cecb3c42668b0e0.jpg,35
e08c321bfa4141ecfc3dc6c5488ec770,tibetan_terrier,D:\GitWork\dog_breed\data\raw\train\e08c321bfa4141ecfc3dc6c5488ec770.jpg,110
e09cf0d6051273932911650565c30e0f,english_setter,D:\GitWork\dog_breed\data\raw\train\e09cf0d6051273932911650565c30e0f.jpg,41
e0a59c9a8625f5ab3015c4ee460e5f1f,shih-tzu,D:\GitWork\dog_breed\data\raw\train\e0a59c9a8625f5ab3015c4ee460e5f1f.jpg,101
e0acf08c678ede145c9824dbb7c3718e,lakeland_terrier,D:\GitWork\dog_breed\data\raw\train\e0acf08c678ede145c9824dbb7c3718e.jpg,69
e0af99a3fd26fa2f9c601d782c5e7b6c,cairn,D:\GitWork\dog_breed\data\raw\train\e0af99a3fd26fa2f9c601d782c5e7b6c.jpg,27
e0afc52cda56b96803e099a0b69fb173,tibetan_terrier,D:\GitWork\dog_breed\data\raw\train\e0afc52cda56b96803e099a0b69fb173.jpg,110
e0ba27b6d9250ab716da71da96b3bca0,curly-coated_retriever,D:\GitWork\dog_breed\data\raw\train\e0ba27b6d9250ab716da71da96b3bca0.jpg,35
e0c2b69fc53eeb74dfbf31a1ce54b11a,chow,D:\GitWork\dog_breed\data\raw\train\e0c2b69fc53eeb74dfbf31a1ce54b11a.jpg,31
e0c759008208229026ae7aeb04da7a75,greater_swiss_mountain_dog,D:\GitWork\dog_breed\data\raw\train\e0c759008208229026ae7aeb04da7a75.jpg,54
e0c78ec8516f29e1b0a94ba500bcefbc,great_pyrenees,D:\GitWork\dog_breed\data\raw\train\e0c78ec8516f29e1b0a94ba500bcefbc.jpg,53
e0cfa8c273838e25d74970683b285391,pembroke,D:\GitWork\dog_breed\data\raw\train\e0cfa8c273838e25d74970683b285391.jpg,87
e0d0ab2c3c2a2c157c34889ca09e2dd7,rottweiler,D:\GitWork\dog_breed\data\raw\train\e0d0ab2c3c2a2c157c34889ca09e2dd7.jpg,92
e0e54245b5dc9d5f66cb1012bae1a10c,miniature_pinscher,D:\GitWork\dog_breed\data\raw\train\e0e54245b5dc9d5f66cb1012bae1a10c.jpg,76
e0ed88eecdd9e2bbe6317ce9f5eb0847,english_springer,D:\GitWork\dog_breed\data\raw\train\e0ed88eecdd9e2bbe6317ce9f5eb0847.jpg,42
