id,breed,breed_id,image
b76c4352046031a43a0c4d20821579eb,entlebucher,3,D:\GitWork\dog_breed\data\train\b76c4352046031a43a0c4d20821579eb.jpg
b771da5baf383aa0af9d7da9e1d6e087,airedale,10,D:\GitWork\dog_breed\data\train\b771da5baf383aa0af9d7da9e1d6e087.jpg
b778fcbea5a3d039632be558a404cfc9,french_bulldog,108,D:\GitWork\dog_breed\data\train\b778fcbea5a3d039632be558a404cfc9.jpg
b77df5bcb04c0bf4381a2ace3adbf2b0,norfolk_terrier,54,D:\GitWork\dog_breed\data\train\b77df5bcb04c0bf4381a2ace3adbf2b0.jpg
b77f9a819d00738b165c8055bd2378f9,golden_retriever,115,D:\GitWork\dog_breed\data\train\b77f9a819d00738b165c8055bd2378f9.jpg
b7831e4626212d1b11d5a98c9eaeabdb,irish_terrier,62,D:\GitWork\dog_breed\data\train\b7831e4626212d1b11d5a98c9eaeabdb.jpg
b7859bc0940bcff3bcd02155742ec4be,keeshond,64,D:\GitWork\dog_breed\data\train\b7859bc0940bcff3bcd02155742ec4be.jpg
b78eb9db784ba1849ae8e21a8df79a05,dingo,72,D:\GitWork\dog_breed\data\train\b78eb9db784ba1849ae8e21a8df79a05.jpg
b79c9bf7f5a375c12e6495be0013faff,miniature_poodle,74,D:\GitWork\dog_breed\data\train\b79c9bf7f5a375c12e6495be0013faff.jpg
b7a1bcb92b15f5bbb11bd81d41115b3d,groenendael,60,D:\GitWork\dog_breed\data\train\b7a1bcb92b15f5bbb11bd81d41115b3d.jpg
b7a588fd384c51e3cc07b16caa84239d,shih-tzu,5,D:\GitWork\dog_breed\data\train\b7a588fd384c51e3cc07b16caa84239d.jpg
b7a84afcc388d91869ec8bf85cf0449e,yorkshire_terrier,59,D:\GitWork\dog_breed\data\train\b7a84afcc388d91869ec8bf85cf0449e.jpg
b7b17e7649e3c85654d9e79411de0730,pomeranian,7,D:\GitWork\dog_breed\data\train\b7b17e7649e3c85654d9e79411de0730.jpg
b7bcf988b4dff199ec966696225a3aa0,scottish_deerhound,0,D:\GitWork\dog_breed\data\train\b7bcf988b4dff199ec966696225a3aa0.jpg
b7c6ac4395621347dd6203f421a5ac28,tibetan_terrier,11,D:\GitWork\dog_breed\data\train\b7c6ac4395621347dd6203f421a5ac28.jpg
b7cae62d0e5082ed3a7c05a578303b4f,mexican_hairless,71,D:\GitWork\dog_breed\data\train\b7cae62d0e5082ed3a7c05a578303b4f.jpg
b7cc2933c599642388ff6d446bbef59f,bull_mastiff,92,D:\GitWork\dog_breed\data\train\b7cc2933c599642388ff6d446bbef59f.jpg
b7e925345d316dc4b79a5307f978ef05,blenheim_spaniel,17,D:\GitWork\dog_breed\data\train\b7e925345d316dc4b79a5307f978ef05.jpg
b7ee7633af99443dcad5d24677f36404,pembroke,29,D:\GitWork\dog_breed\data\train\b7ee7633af99443dcad5d24677f36404.jpg
b7f1bfdd7a26c4eb24edd61bbc842167,curly-coated_retriever,104,D:\GitWork\dog_breed\data\train\b7f1bfdd7a26c4eb24edd61bbc842167.jpg
b7f69b255149ea94edf291e0b6bf1bc8,staffordshire_bullterrier,75,D:\GitWork\dog_breed\data\train\b7f69b255149ea94edf291e0b6bf1bc8.jpg
b7f8b7abb1d81857420081be4d087785,dingo,72,D:\GitWork\dog_breed\data\train\b7f8b7abb1d81857420081be4d087785.jpg
b7fce1387fe5122ffa26a00b8fa0e3c8,english_setter,55,D:\GitWork\dog_breed\data\train\b7fce1387fe5122ffa26a00b8fa0e3c8.jpg
b80f2392885a0bc5bfc3aa79a849de93,pekinese,94,D:\GitWork\dog_breed\data\train\b80f2392885a0bc5bfc3aa79a849de93.jpg
b81200d1831287bbe732fc74fe485cf7,great_pyrenees,6,D:\GitWork\dog_breed\data\train\b81200d1831287bbe732fc74fe485cf7.jpg
b81fd8eafb7a41381e66e8d42053c007,pomeranian,7,D:\GitWork\dog_breed\data\train\b81fd8eafb7a41381e66e8d42053c007.jpg
b8241dace56c5a7ead41326a6417ab65,chihuahua,106,D:\GitWork\dog_breed\data\train\b8241dace56c5a7ead41326a6417ab65.jpg
b82bc22d0ca3d81abafe53f12994d203,sussex_spaniel,78,D:\GitWork\dog_breed\data\train\b82bc22d0ca3d81abafe53f12994d203.jpg
b833838e583a0f38bf8be0971074be52,welsh_springer_spaniel,76,D:\GitWork\dog_breed\data\train\b833838e583a0f38bf8be0971074be52.jpg
b83be4ce6598d3d8db843fb1256f7b18,cairn,13,D:\GitWork\dog_breed\data\train\b83be4ce6598d3d8db843fb1256f7b18.jpg
b84a7d0ce8f87e7f4eb1aead58cdef24,brabancon_griffon,116,D:\GitWork\dog_breed\data\train\b84a7d0ce8f87e7f4eb1aead58cdef24.jpg
b84b1bae39abc7937145592fc00ec809,miniature_pinscher,18,D:\GitWork\dog_breed\data\train\b84b1bae39abc7937145592fc00ec809.jpg
b84e0a99e4cd34f5dcce539c7ed3f91d,border_terrier,31,D:\GitWork\dog_breed\data\train\b84e0a99e4cd34f5dcce539c7ed3f91d.jpg
b851f508d91b68fefb42bb8ab57535bd,malamute,67,D:\GitWork\dog_breed\data\train\b851f508d91b68fefb42bb8ab57535bd.jpg
b851f6cbfd20d707f7427a0278913045,malinois,99,D:\GitWork\dog_breed\data\train\b851f6cbfd20d707f7427a0278913045.jpg
b8536d60999368470b9fb64c4ad3ed6a,bouvier_des_flandres,44,D:\GitWork\dog_breed\data\train\b8536d60999368470b9fb64c4ad3ed6a.jpg
b85bf8ae41f4d46370b3bada2b7d1acd,african_hunting_dog,45,D:\GitWork\dog_breed\data\train\b85bf8ae41f4d46370b3bada2b7d1acd.jpg
b85ebe9e29c2ae04e09ca480722e778c,tibetan_mastiff,110,D:\GitWork\dog_breed\data\train\b85ebe9e29c2ae04e09ca480722e778c.jpg
b863750398c8fcf41aba873f884e5a7e,staffordshire_bullterrier,75,D:\GitWork\dog_breed\data\train\b863750398c8fcf41aba873f884e5a7e.jpg
b8653d62ba8e324fc284a1a9defc91c4,walker_hound,113,D:\GitWork\dog_breed\data\train\b8653d62ba8e324fc284a1a9defc91c4.jpg
b86820556af40d864baf167f9dacc9ca,entlebucher,3,D:\GitWork\dog_breed\data\train\b86820556af40d864baf167f9dacc9ca.jpg
b8876a1aae766190b66f0aec39530bdc,italian_greyhound,28,D:\GitWork\dog_breed\data\train\b8876a1aae766190b66f0aec39530bdc.jpg
b88d4e63f9151739573ed538c8dc999e,tibetan_terrier,11,D:\GitWork\dog_breed\data\train\b88d4e63f9151739573ed538c8dc999e.jpg
b89557cf7a288ef15aafc5251ff58765,bull_mastiff,92,D:\GitWork\dog_breed\data\train\b89557cf7a288ef15aafc5251ff58765.jpg
b8956103fc289ab5fe375163c4282228,tibetan_terrier,11,D:\GitWork\dog_breed\data\train\b8956103fc289ab5fe375163c4282228.jpg
b895b457d62b5ed6a98883d114e92cd8,entlebucher,3,D:\GitWork\dog_breed\data\train\b895b457d62b5ed6a98883d114e92cd8.jpg
b897b5c77e688a12adc103d5d3a85c2a,miniature_schnauzer,82,D:\GitWork\dog_breed\data\train\b897b5c77e688a12adc103d5d3a85c2a.jpg
b8a6ef891fb512189f283b38922e7ab8,maltese_dog,1,D:\GitWork\dog_breed\data\train\b8a6ef891fb512189f283b38922e7ab8.jpg
b8a954a3139ca98cc9dd5b2f7dee20ad,australian_terrier,16,D:\GitWork\dog_breed\data\train\b8a954a3139ca98cc9dd5b2f7dee20ad.jpg
b8abefab7031d960bf6a9d5dba34856e,chesapeake_bay_retriever,53,D:\GitWork\dog_breed\data\train\b8abefab7031d960bf6a9d5dba34856e.jpg
b8ae8c78f07933037c525c57c659ba04,chesapeake_bay_retriever,53,D:\GitWork\dog_breed\data\train\b8ae8c78f07933037c525c57c659ba04.jpg
b8b7240e9e1872e04ed62c7182b88f4c,german_shepherd,111,D:\GitWork\dog_breed\data\train\b8b7240e9e1872e04ed62c7182b88f4c.jpg
b8bbc984982b63f97de5015a53806ef4,doberman,97,D:\GitWork\dog_breed\data\train\b8bbc984982b63f97de5015a53806ef4.jpg
b8bea4b3a40836ea881062273abd805f,maltese_dog,1,D:\GitWork\dog_breed\data\train\b8bea4b3a40836ea881062273abd805f.jpg
b8bf2c8ec3a5da83eb19f9eb918bcb44,bouvier_des_flandres,44,D:\GitWork\dog_breed\data\train\b8bf2c8ec3a5da83eb19f9eb918bcb44.jpg
b8bf653c56a4e2b4f3cf67a4690f73b1,tibetan_terrier,11,D:\GitWork\dog_breed\data\train\b8bf653c56a4e2b4f3cf67a4690f73b1.jpg
b8c56a7e9f658d94c6d07b8496fc6411,yorkshire_terrier,59,D:\GitWork\dog_breed\data\train\b8c56a7e9f658d94c6d07b8496fc6411.jpg
b8cc9c5226ad59f53538f1f04b2b426e,basenji,8,D:\GitWork\dog_breed\data\train\b8cc9c5226ad59f53538f1f04b2b426e.jpg
b8d85bd3233f9337fd9b683365cd9707,pekinese,94,D:\GitWork\dog_breed\data\train\b8d85bd3233f9337fd9b683365cd9707.jpg
b8dcf30dd6d0b661fbdc892c8047e179,entlebucher,3,D:\GitWork\dog_breed\data\train\b8dcf30dd6d0b661fbdc892c8047e179.jpg
b8e09f10cfea58a7bdd11c9280f0690a,keeshond,64,D:\GitWork\dog_breed\data\train\b8e09f10cfea58a7bdd11c9280f0690a.jpg
b8e233e679db8a5e7bcdab32c3d891ec,italian_greyhound,28,D:\GitWork\dog_breed\data\train\b8e233e679db8a5e7bcdab32c3d891ec.jpg
b8e73b52fb1d13a6c4b978358c911806,bluetick,50,D:\GitWork\dog_breed\data\train\b8e73b52fb1d13a6c4b978358c911806.jpg
b8e77ec7272a78a3340dab5513917a85,cardigan,84,D:\GitWork\dog_breed\data\train\b8e77ec7272a78a3340dab5513917a85.jpg
b8ebdd7228a8cc54e064aedfc5860757,sealyham_terrier,38,D:\GitWork\dog_breed\data\train\b8ebdd7228a8cc54e064aedfc5860757.jpg
b8ed5c550941c7fd275f1aa07e242f16,chihuahua,106,D:\GitWork\dog_breed\data\train\b8ed5c550941c7fd275f1aa07e242f16.jpg
b8f03e7c0df51e41d8ef79d9d90df144,briard,118,D:\GitWork\dog_breed\data\train\b8f03e7c0df51e41d8ef79d9d90df144.jpg
b8f1b0d8fdb130de46b61a34ef0278bd,afghan_hound,2,D:\GitWork\dog_breed\data\train\b8f1b0d8fdb130de46b61a34ef0278bd.jpg
b8fb19ddc7d9973fc1bcccb5abf8ff22,lakeland_terrier,20,D:\GitWork\dog_breed\data\train\b8fb19ddc7d9973fc1bcccb5abf8ff22.jpg
b8fd495e7565e47123ef1500113942c2,basenji,8,D:\GitWork\dog_breed\data\train\b8fd495e7565e47123ef1500113942c2.jpg
b901180f89399824b9bd0dc8a2eb3a30,ibizan_hound,30,D:\GitWork\dog_breed\data\train\b901180f89399824b9bd0dc8a2eb3a30.jpg
b902b671e9b94bab23b5f559194b6787,bouvier_des_flandres,44,D:\GitWork\dog_breed\data\train\b902b671e9b94bab23b5f559194b6787.jpg
b905b9008e830033dedadbda5102f409,cocker_spaniel,95,D:\GitWork\dog_breed\data\train\b905b9008e830033dedadbda5102f409.jpg
b92326736c446df97a64932c02113b47,african_hunting_dog,45,D:\GitWork\dog_breed\data\train\b92326736c446df97a64932c02113b47.jpg
b92385d243ab068cccd12337210af6b7,old_english_sheepdog,40,D:\GitWork\dog_breed\data\train\b92385d243ab068cccd12337210af6b7.jpg
b925a34373763d846c1438768efec3b5,great_pyrenees,6,D:\GitWork\dog_breed\data\train\b925a34373763d846c1438768efec3b5.jpg
b941a00fdd9bdab17af68eaf935a1690,flat-coated_retriever,101,D:\GitWork\dog_breed\data\train\b941a00fdd9bdab17af68eaf935a1690.jpg
b9442ec825000b9b061cd71ed5eac36a,groenendael,60,D:\GitWork\dog_breed\data\train\b9442ec825000b9b061cd71ed5eac36a.jpg
b94652e2a663106e16ea174e5797b49e,redbone,102,D:\GitWork\dog_breed\data\train\b94652e2a663106e16ea174e5797b49e.jpg
b9469cd11471bab7e748e5fa5bf4f157,pembroke,29,D:\GitWork\dog_breed\data\train\b9469cd11471bab7e748e5fa5bf4f157.jpg
b947c09bf1e90896085a59299eeb8f2f,basenji,8,D:\GitWork\dog_breed\data\train\b947c09bf1e90896085a59299eeb8f2f.jpg
b9480efcc378fcc84c6e939dbfa59414,clumber,70,D:\GitWork\dog_breed\data\train\b9480efcc378fcc84c6e939dbfa59414.jpg
b950f361d3be81bdc9cc509dd059155a,norwegian_elkhound,25,D:\GitWork\dog_breed\data\train\b950f361d3be81bdc9cc509dd059155a.jpg
b957aa0e8dc0628b09708213e9640a2f,affenpinscher,68,D:\GitWork\dog_breed\data\train\b957aa0e8dc0628b09708213e9640a2f.jpg
b963a1d5bba4328707c2266a1296f33b,gordon_setter,66,D:\GitWork\dog_breed\data\train\b963a1d5bba4328707c2266a1296f33b.jpg
b967c474a6d472cc101e94ed9c43301b,doberman,97,D:\GitWork\dog_breed\data\train\b967c474a6d472cc101e94ed9c43301b.jpg
b9703b559578d34c832cab8b43887289,japanese_spaniel,15,D:\GitWork\dog_breed\data\train\b9703b559578d34c832cab8b43887289.jpg
b9757ae6aae924b0b5771d9dcd7590ca,samoyed,9,D:\GitWork\dog_breed\data\train\b9757ae6aae924b0b5771d9dcd7590ca.jpg
b97ab6811b1db9b236a4c01c9fd35a38,doberman,97,D:\GitWork\dog_breed\data\train\b97ab6811b1db9b236a4c01c9fd35a38.jpg
b97b359479d37c9e95a6071d9e5ac59d,blenheim_spaniel,17,D:\GitWork\dog_breed\data\train\b97b359479d37c9e95a6071d9e5ac59d.jpg
b97c4e63dc686e98bd5095e21dd7680f,ibizan_hound,30,D:\GitWork\dog_breed\data\train\b97c4e63dc686e98bd5095e21dd7680f.jpg
b993bbf484887455232d9954827b0cee,australian_terrier,16,D:\GitWork\dog_breed\data\train\b993bbf484887455232d9954827b0cee.jpg
b99c64276e8233986be5e93a6f803c67,pembroke,29,D:\GitWork\dog_breed\data\train\b99c64276e8233986be5e93a6f803c67.jpg
b99f4f25c568301b36e3746070012f15,bloodhound,49,D:\GitWork\dog_breed\data\train\b99f4f25c568301b36e3746070012f15.jpg
b9ac2372389f74c8fe9c381c7f97273a,great_pyrenees,6,D:\GitWork\dog_breed\data\train\b9ac2372389f74c8fe9c381c7f97273a.jpg
b9ae33d10433281e7cf30ce09f61df37,blenheim_spaniel,17,D:\GitWork\dog_breed\data\train\b9ae33d10433281e7cf30ce09f61df37.jpg
b9b54494a2ed02ea74f0ef26a8cca728,yorkshire_terrier,59,D:\GitWork\dog_breed\data\train\b9b54494a2ed02ea74f0ef26a8cca728.jpg
b9c46e0f2c351d5d1d02eb2c7d062bbf,schipperke,46,D:\GitWork\dog_breed\data\train\b9c46e0f2c351d5d1d02eb2c7d062bbf.jpg
b9c9aa20744c64e4c0d1e8dc0c2c2bc9,chow,27,D:\GitWork\dog_breed\data\train\b9c9aa20744c64e4c0d1e8dc0c2c2bc9.jpg
b9cc361e5493db5effda92f09ab61f92,toy_poodle,69,D:\GitWork\dog_breed\data\train\b9cc361e5493db5effda92f09ab61f92.jpg
b9cc7a9a3060ada2527fb0f7499d1107,rhodesian_ridgeback,39,D:\GitWork\dog_breed\data\train\b9cc7a9a3060ada2527fb0f7499d1107.jpg
b9cdf1e7b56c671e985c6910ee5a4ce0,great_pyrenees,6,D:\GitWork\dog_breed\data\train\b9cdf1e7b56c671e985c6910ee5a4ce0.jpg
b9d2bc5ec2a7ef1468378711e0cb6bc1,bull_mastiff,92,D:\GitWork\dog_breed\data\train\b9d2bc5ec2a7ef1468378711e0cb6bc1.jpg
b9d7fe12aaa39ae416f1d1bbab67e800,norwegian_elkhound,25,D:\GitWork\dog_breed\data\train\b9d7fe12aaa39ae416f1d1bbab67e800.jpg
b9e9ce2495d96099fc799022fc074d0b,affenpinscher,68,D:\GitWork\dog_breed\data\train\b9e9ce2495d96099fc799022fc074d0b.jpg
b9f0ec3a1b55e4e56d7f1b489fe4cac0,lhasa,33,D:\GitWork\dog_breed\data\train\b9f0ec3a1b55e4e56d7f1b489fe4cac0.jpg
b9f6625029445139bd765939c4901cc6,otterhound,114,D:\GitWork\dog_breed\data\train\b9f6625029445139bd765939c4901cc6.jpg
b9f961b985f5ac62cd781584cb96aec1,west_highland_white_terrier,65,D:\GitWork\dog_breed\data\train\b9f961b985f5ac62cd781584cb96aec1.jpg
b9f96dd0c9f3dc7e755d9b8cbb124f3b,lhasa,33,D:\GitWork\dog_breed\data\train\b9f96dd0c9f3dc7e755d9b8cbb124f3b.jpg
ba07e1dd2bd25cbd3cd985d9842f4056,afghan_hound,2,D:\GitWork\dog_breed\data\train\ba07e1dd2bd25cbd3cd985d9842f4056.jpg
ba1b7aa01e1c871c5e3acd08b65516e7,brittany_spaniel,98,D:\GitWork\dog_breed\data\train\ba1b7aa01e1c871c5e3acd08b65516e7.jpg
ba1d2dc55bc4d91d554ba2258684c7f0,black-and-tan_coonhound,83,D:\GitWork\dog_breed\data\train\ba1d2dc55bc4d91d554ba2258684c7f0.jpg
ba26b73f1246de107a9d05840f360c01,irish_wolfhound,19,D:\GitWork\dog_breed\data\train\ba26b73f1246de107a9d05840f360c01.jpg
ba387af6a979f26d1b75b50631567a12,rottweiler,87,D:\GitWork\dog_breed\data\train\ba387af6a979f26d1b75b50631567a12.jpg
ba4521b608d80f576b9301d3ab132d77,pekinese,94,D:\GitWork\dog_breed\data\train\ba4521b608d80f576b9301d3ab132d77.jpg
ba6eda43b8cf8607e9f7af6dbfaf9538,clumber,70,D:\GitWork\dog_breed\data\train\ba6eda43b8cf8607e9f7af6dbfaf9538.jpg
ba778f63824492b71f2325ae1ced3649,kelpie,47,D:\GitWork\dog_breed\data\train\ba778f63824492b71f2325ae1ced3649.jpg
ba9616b899da4c0623a21eb2404ab1b5,silky_terrier,34,D:\GitWork\dog_breed\data\train\ba9616b899da4c0623a21eb2404ab1b5.jpg
ba9d74baca668da5f8f7451fe3734cc1,old_english_sheepdog,40,D:\GitWork\dog_breed\data\train\ba9d74baca668da5f8f7451fe3734cc1.jpg
ba9f69563776b93721095a6550c22021,standard_poodle,73,D:\GitWork\dog_breed\data\train\ba9f69563776b93721095a6550c22021.jpg
baa740b07dfb86b187041dd39a2eef1b,boston_bull,42,D:\GitWork\dog_breed\data\train\baa740b07dfb86b187041dd39a2eef1b.jpg
bab0b97cc5b817c669e10fe2c3a5a457,miniature_pinscher,18,D:\GitWork\dog_breed\data\train\bab0b97cc5b817c669e10fe2c3a5a457.jpg
bac0e06a0b3416506eade8daa9aa3810,rottweiler,87,D:\GitWork\dog_breed\data\train\bac0e06a0b3416506eade8daa9aa3810.jpg
bac48c1d1224be5945c7a0b823f919b6,scottish_deerhound,0,D:\GitWork\dog_breed\data\train\bac48c1d1224be5945c7a0b823f919b6.jpg
badfe4c762c03efd40c9a50423ccbf60,wire-haired_fox_terrier,56,D:\GitWork\dog_breed\data\train\badfe4c762c03efd40c9a50423ccbf60.jpg
bae3d77665746cd31c98a27c42163b92,dingo,72,D:\GitWork\dog_breed\data\train\bae3d77665746cd31c98a27c42163b92.jpg
bb13c838ee59df4d8d7db7e1b62bcfb2,irish_setter,37,D:\GitWork\dog_breed\data\train\bb13c838ee59df4d8d7db7e1b62bcfb2.jpg
bb18d67bd3491334e88519ae81586b9c,appenzeller,80,D:\GitWork\dog_breed\data\train\bb18d67bd3491334e88519ae81586b9c.jpg
bb2a76124ba043a98b39ee37d033d746,giant_schnauzer,112,D:\GitWork\dog_breed\data\train\bb2a76124ba043a98b39ee37d033d746.jpg
bb2f95b99c054cf43996501e14bce4e2,bernese_mountain_dog,4,D:\GitWork\dog_breed\data\train\bb2f95b99c054cf43996501e14bce4e2.jpg
bb33d498880146058bd331d7cb6e7fda,wire-haired_fox_terrier,56,D:\GitWork\dog_breed\data\train\bb33d498880146058bd331d7cb6e7fda.jpg
bb3e7d4682a0cbebee6393cb435a2cf9,weimaraner,48,D:\GitWork\dog_breed\data\train\bb3e7d4682a0cbebee6393cb435a2cf9.jpg
bb498a83a13172068481ab3513469efa,japanese_spaniel,15,D:\GitWork\dog_breed\data\train\bb498a83a13172068481ab3513469efa.jpg
bb4a10d3e3a0e0a476d49553be9f9983,great_pyrenees,6,D:\GitWork\dog_breed\data\train\bb4a10d3e3a0e0a476d49553be9f9983.jpg
bb4aa91f61fa6e06dbc1a3869738b889,kerry_blue_terrier,57,D:\GitWork\dog_breed\data\train\bb4aa91f61fa6e06dbc1a3869738b889.jpg
bb5b6572e6a673c36165fb4f9950f1a4,bluetick,50,D:\GitWork\dog_breed\data\train\bb5b6572e6a673c36165fb4f9950f1a4.jpg
bb5b7382b5f016d064ae37337bc6ac58,miniature_poodle,74,D:\GitWork\dog_breed\data\train\bb5b7382b5f016d064ae37337bc6ac58.jpg
bb65d628f5a121b781f411e8598f8d60,italian_greyhound,28,D:\GitWork\dog_breed\data\train\bb65d628f5a121b781f411e8598f8d60.jpg
bb7004e9b1710030c71ea14df7c79598,norwegian_elkhound,25,D:\GitWork\dog_breed\data\train\bb7004e9b1710030c71ea14df7c79598.jpg
bb724c8973031fa308fdfe81183c1ede,affenpinscher,68,D:\GitWork\dog_breed\data\train\bb724c8973031fa308fdfe81183c1ede.jpg
bb725eb9bf95ceeb3d1fdf12b7b9dfb6,chow,27,D:\GitWork\dog_breed\data\train\bb725eb9bf95ceeb3d1fdf12b7b9dfb6.jpg
bb7fdde5ce18544f51b1091f8f14533f,labrador_retriever,52,D:\GitWork\dog_breed\data\train\bb7fdde5ce18544f51b1091f8f14533f.jpg
bb85276dbd61f284f520733f76e96b3b,soft-coated_wheaten_terrier,107,D:\GitWork\dog_breed\data\train\bb85276dbd61f284f520733f76e96b3b.jpg
bb8d85a0318c0fd0269f60b1cf579baa,italian_greyhound,28,D:\GitWork\dog_breed\data\train\bb8d85a0318c0fd0269f60b1cf579baa.jpg
bb96cd63e11e044ab9051e578b6332a4,chow,27,D:\GitWork\dog_breed\data\train\bb96cd63e11e044ab9051e578b6332a4.jpg
bb9bab1e3645d068b4a52f86a63e4bce,australian_terrier,16,D:\GitWork\dog_breed\data\train\bb9bab1e3645d068b4a52f86a63e4bce.jpg
bb9e85b9dee23f7f9c4e7fdd10d2121d,great_pyrenees,6,D:\GitWork\dog_breed\data\train\bb9e85b9dee23f7f9c4e7fdd10d2121d.jpg
bba2a170e2f2cf3c0ff4eef378fdfed5,malinois,99,D:\GitWork\dog_breed\data\train\bba2a170e2f2cf3c0ff4eef378fdfed5.jpg
bbaf88be76553b3314045f057b94e0af,airedale,10,D:\GitWork\dog_breed\data\train\bbaf88be76553b3314045f057b94e0af.jpg
bbafb16f97edbdeb9225f7eecfa91ae4,lhasa,33,D:\GitWork\dog_breed\data\train\bbafb16f97edbdeb9225f7eecfa91ae4.jpg
bbb2ba350d76eda23bb65ebd4f2c9925,black-and-tan_coonhound,83,D:\GitWork\dog_breed\data\train\bbb2ba350d76eda23bb65ebd4f2c9925.jpg
bbb300ef4fd6a59dbf8bd3a041547ced,whippet,23,D:\GitWork\dog_breed\data\train\bbb300ef4fd6a59dbf8bd3a041547ced.jpg
bbb3573b1f9a2f3ab1b1d62cc26a7b88,airedale,10,D:\GitWork\dog_breed\data\train\bbb3573b1f9a2f3ab1b1d62cc26a7b88.jpg
bbb4831f4cddf33b5ca25152dba1963f,yorkshire_terrier,59,D:\GitWork\dog_breed\data\train\bbb4831f4cddf33b5ca25152dba1963f.jpg
bbb7767c16389ec8cb94245ec952db3e,newfoundland,32,D:\GitWork\dog_breed\data\train\bbb7767c16389ec8cb94245ec952db3e.jpg
bbb8f439fd4a3563bfd4adf9a13f613d,english_setter,55,D:\GitWork\dog_breed\data\train\bbb8f439fd4a3563bfd4adf9a13f613d.jpg
bbc6ea23db33da6d67f5b4ad9fcce758,french_bulldog,108,D:\GitWork\dog_breed\data\train\bbc6ea23db33da6d67f5b4ad9fcce758.jpg
bbc95880ac02d4f5c83728c81ace158f,flat-coated_retriever,101,D:\GitWork\dog_breed\data\train\bbc95880ac02d4f5c83728c81ace158f.jpg
bbcc126ee5c5105308e461de70709905,maltese_dog,1,D:\GitWork\dog_breed\data\train\bbcc126ee5c5105308e461de70709905.jpg
bbce1f2dcd7160bf39c92d9ace657bb2,japanese_spaniel,15,D:\GitWork\dog_breed\data\train\bbce1f2dcd7160bf39c92d9ace657bb2.jpg
bbd33c81755e1243855a1e11f44f4db6,bernese_mountain_dog,4,D:\GitWork\dog_breed\data\train\bbd33c81755e1243855a1e11f44f4db6.jpg
bbd9727d650ceb70bc57c35fe13f3cda,pembroke,29,D:\GitWork\dog_breed\data\train\bbd9727d650ceb70bc57c35fe13f3cda.jpg
bbdcf5e0c3c76f8ce4e1edf534a1545f,flat-coated_retriever,101,D:\GitWork\dog_breed\data\train\bbdcf5e0c3c76f8ce4e1edf534a1545f.jpg
bbdd2335f51e0d7f30b0c68fe942e3cb,gordon_setter,66,D:\GitWork\dog_breed\data\train\bbdd2335f51e0d7f30b0c68fe942e3cb.jpg
bbdf0182c894bda733805993317a6e3d,komondor,117,D:\GitWork\dog_breed\data\train\bbdf0182c894bda733805993317a6e3d.jpg
bbe07700afcf58f521ef1df0c122fc2b,kelpie,47,D:\GitWork\dog_breed\data\train\bbe07700afcf58f521ef1df0c122fc2b.jpg
bbe48b3332c05b09c649869e4e024275,vizsla,109,D:\GitWork\dog_breed\data\train\bbe48b3332c05b09c649869e4e024275.jpg
bbe814c589a59d64da00fc4939ee09ba,leonberg,12,D:\GitWork\dog_breed\data\train\bbe814c589a59d64da00fc4939ee09ba.jpg
bbe96d21f3aafe38ab3b3ce24a498d77,pembroke,29,D:\GitWork\dog_breed\data\train\bbe96d21f3aafe38ab3b3ce24a498d77.jpg
bbf29c0682dc5b3ff78c810053aea0ec,norwegian_elkhound,25,D:\GitWork\dog_breed\data\train\bbf29c0682dc5b3ff78c810053aea0ec.jpg
bbf5a9514379e83803f3c27ffdd8869a,toy_terrier,77,D:\GitWork\dog_breed\data\train\bbf5a9514379e83803f3c27ffdd8869a.jpg
bbf5b722c6535dbcd4f47e9b938a1f8b,eskimo_dog,119,D:\GitWork\dog_breed\data\train\bbf5b722c6535dbcd4f47e9b938a1f8b.jpg
bbf96da4759da24dbd84cce870b0f9b1,japanese_spaniel,15,D:\GitWork\dog_breed\data\train\bbf96da4759da24dbd84cce870b0f9b1.jpg
bbfb5af237211ef355c277d696f6db8c,wire-haired_fox_terrier,56,D:\GitWork\dog_breed\data\train\bbfb5af237211ef355c277d696f6db8c.jpg
bbfe23a9f9ac256d07179643aba1212f,bloodhound,49,D:\GitWork\dog_breed\data\train\bbfe23a9f9ac256d07179643aba1212f.jpg
bbff9ef9066d365c1042805e1179f0d9,pomeranian,7,D:\GitWork\dog_breed\data\train\bbff9ef9066d365c1042805e1179f0d9.jpg
bc02f269c7365631689b00cccce4c4d5,basenji,8,D:\GitWork\dog_breed\data\train\bc02f269c7365631689b00cccce4c4d5.jpg
bc0430c756b298a58b9aa5618e2629ca,bernese_mountain_dog,4,D:\GitWork\dog_breed\data\train\bc0430c756b298a58b9aa5618e2629ca.jpg
bc0672a9e4c3f516c2cfb164fa9ae579,appenzeller,80,D:\GitWork\dog_breed\data\train\bc0672a9e4c3f516c2cfb164fa9ae579.jpg
bc0ee8087d31eef274598d4af706bcf9,miniature_schnauzer,82,D:\GitWork\dog_breed\data\train\bc0ee8087d31eef274598d4af706bcf9.jpg
bc166a0cc82d1445d71396c2ee5ee42f,entlebucher,3,D:\GitWork\dog_breed\data\train\bc166a0cc82d1445d71396c2ee5ee42f.jpg
bc198e31d0c17f265239d4cf515104cf,siberian_husky,24,D:\GitWork\dog_breed\data\train\bc198e31d0c17f265239d4cf515104cf.jpg
